1996,37.76,36.34,10,5.3
1996,35.52,34.58,31,4.3
1996,34.21,33.32,12,4.1
1996,27.0652,33.7927,10,4.2
1996,27.6443,34.4729,10,4.4
1996,27.0424,34.9084,6,4.3
1996,29.5572,32.6788,5,4.3
1996,34.7496,34.6702,60,4.4
1996,35.61,35.81,12,5.1
1996,34.6714,33.6711,46,4.1
1996,30.1,36.53,38,4.0
1996,33.789,35.855,15,4.0
1996,36.1884,31.9428,105,4.7
1996,37.18,35.67,28,4.4
1996,34.556,32.126,33,6.8
1996,35.32,32.0073,85,4.7
1996,34.8815,31.1399,5,4.4
1996,32.019,30.972,10,4.3
1996,33.67,32.0,5,4.4
1996,35.858,31.3815,42,4.2
1996,35.7,32.58,12,4.1
1996,29.746,34.798,10,4.4
1996,30.3735,32.4197,49,4.7
1996,27.6312,33.1516,25,5.5
1996,34.2938,38.5787,43,5.8
1996,36.0559,31.3559,13,4.4
1996,36.9801,30.9819,115,4.2
1996,36.6164,37.3331,12,4.3
1997,36.84,35.93,10,4.5
1997,36.14,36.12,23,5.8
1997,33.7,32.239,33,4.2
1997,27.535,34.192,10,4.8
1997,36.2181,30.6282,73,4.3
1997,33.703,35.4073,5,5.8
1997,34.9239,33.0559,52,5.8
1997,27.9694,34.7165,3,5.1
1997,32.758,35.3714,20,4.2
1997,35.86,31.78,7,4.1
1997,28.0304,35.3492,5,4.3
1997,36.6459,31.4241,121,4.6
1997,28.0807,34.1365,23,4.2
1997,35.1,33.79,15,4.5
1997,35.92,31.12,5,4.0
1997,37.0858,36.4634,27,4.1
1997,37.488,37.7474,10,4.1
1997,35.12,35.15,16,4.5
1997,32.7189,36.4659,5,4.2
1997,36.91,30.89,10,4.7
1997,35.48,34.76,14,4.2
1997,35.968,31.282,10,4.1
1998,27.69,34.876,10,4.1
1998,37.54,38.26,10,4.4
1998,28.023,33.6502,5,4.4
1998,29.7644,34.5757,28,4.3
1998,27.0607,35.1988,5,4.2
1998,29.5512,32.8577,25,4.1
1998,37.0864,30.4999,101,4.1
1998,36.96,35.52,18,6.6
1998,36.6865,33.6814,5,4.1
1998,34.65,33.95,54,4.3
1998,28.8559,34.842,10,4.1
1998,36.92,31.24,26,4.0
1998,37.2992,36.32,7,4.4
1998,29.7,34.63,16,4.7
1998,27.6839,34.161,12,4.5
1998,31.12,33.72,2,4.1
1998,36.64,36.71,13,4.2
1998,37.73,34.27,1,4.3
1998,26.7228,31.0283,10,4.5
1998,32.7768,35.6297,2,4.0
1998,35.835,33.9284,25,4.6
1999,33.847,35.079,9,4.3
1999,37.771,38.18,8,4.3
1999,37.07,37.073,13,4.7
1999,36.159,31.16,63,6.2
1999,36.721,31.782,40,4.7
1999,35.26,32.39,8,4.0
1999,27.864,33.624,5,5.0
1999,34.477,32.176,43,5.9
1999,32.411,35.39,10,4.3
1999,34.929,33.83,55,4.5
1999,28.248,34.714,23,5.8
1999,34.0285,35.7412,5,4.0
1999,37.737,30.878,8,4.5
1999,35.87,33.94,33,4.0
1999,35.59,32.45,5,4.0
1999,34.706,32.923,36,5.8
1999,35.071,30.535,39,6.3
1999,28.564,32.993,12,4.5
1999,28.657,35.277,5,4.3
1999,37.496,38.597,12,5.2
1999,35.475,37.681,5,5.2
1999,29.35,35.936,10,4.2
1999,29.363,34.986,62,5.1
1999,28.955,31.507,12,6.1
1999,30.409,35.0,13,4.6
1999,37.3,36.33,5,4.4
1999,37.2,37.087,15,4.0
1999,37.726,36.009,0,4.2
1999,30.231,31.44,34,5.5
2000,36.81,36.47,6,4.0
2000,27.52,34.08,19,4.3
2000,36.89,37.045,11,4.1
2000,35.44,31.26,15,4.0
2000,37.629,37.37,27,5.0
2000,36.67,34.26,33,4.1
2000,35.97,30.36,53,4.5
2000,33.765,32.486,25,4.2
2000,36.142,35.213,35,5.1
2000,28.542,33.24,18,4.8
2000,37.47,36.17,4,4.2
2000,29.378,35.049,22,4.2
2000,29.652,32.547,23,5.1
2000,27.58,33.56,29,4.3
2000,37.084,36.8,10,4.0
2000,37.08,33.213,33,4.3
2000,36.81,34.13,4,4.0
2000,28.937,32.856,23,4.7
2000,36.734,32.013,5,4.2
