1934,31,39,15,5.6
1935,31.3,29.9,15,4.8
1936,31.6,35.6,15,5.3
1936,38.82,37.69,160,5.3
1936,35.5,37,15,5.6
1936,36,36.5,15,5.8
1936,31,36.5,15,5.3
1937,30.97,35.96,77,5.5
1937,32.8,34.8,15,5.3
1937,35.5042,31.5005,10,3.3
1938,34,39.1,15,6.8
1938,39.65,36.65,30,5.3
1938,34.1,39.89,10,4.9
1938,31.8,30.2,15,4.8
1938,32.44,39.31,10,5.4
1939,30.7,36.3,33,5.5
1939,39.7,39.7,15,5.9
1939,38.5,39.5,15,8
1939,37,40,33,5.7
1940,35.2,32.8,5,4.5
1940,35.5,38.4,15,5.7
1940,34.5,34.5,15,5.7
1940,35.2,39.6,15,6.2
1940,30.5,35.7,40,5.5
1940,31.4,35.9,80,5.9
1940,35.5,32,5,4.5
1940,36.6052,34.6307,10,4.2
1940,38.2,38.3,33,5.8
1941,33.65,35.18,70,6.5
1941,35.74,37.35,100,4.9
1941,32,32.4,15,4.9
1941,39.7,39.7,30,5.6
1942,31,29.3,15,3.1
1942,36.6127,34.4233,10,4.3
1943,35.4,32.6,5,4.7
1944,36.8,37.8,15,5.4
1944,35,37.5,15,5.6
1944,35.5005,32.7008,10,4.4
1945,35.4975,32.754,10,4.2
1945,35.7,37.11,60,6
1946,31.8,38.3,15,5.6
1946,31.15,38.63,40,5.3
1947,30.6,37.7,15,5.2
1947,30,39,15,3.2
1947,33.1,28.9,15,4.9
1947,36.32,37.14,70,5.3
1947,35.5,33,5,4.8
1947,34.66,36.52,15,5.7
1947,35.5,36.6,33,5.8
1948,31.14,36.05,80,5.8
1948,39.25,38.51,10,5.3
1949,34.4965,32.4998,10,3.1
1949,33,32,15,5
1949,38.99,38.27,80,5.5
1949,36.1,37.5,15,5.4
1949,35.4983,33.0065,10,4.1
1950,30,38,15,4.1
1950,35.8,36.5,33,4.9
1950,35.4983,33.0065,10,4.2
1950,38.32,38.24,70,5.3
1950,39.16,38.27,50,5.4
1951,36.3,37.5,15,5.4
1951,33.3733,32.263,80,6.2
1951,30.54,36.83,120,5.7
