Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
35.29,29.76,499.5,0,0.2428,0.7058
35.29,29.86,499.5,0,0.2451,0.7058
35.29,29.96,499.5,0,0.25,0.7058
35.29,30.06,499.5,0,0.2563,0.7058
35.29,30.16,499.5,0,0.2625,0.7058
35.29,30.26,499.5,0,0.2677,0.7058
35.29,30.36,499.5,0,0.2716,0.7058
35.29,30.46,499.5,0,0.2746,0.7058
35.29,30.56,499.5,0,0.2782,0.7058
35.29,30.66,499.5,0,0.2845,0.7058
35.29,30.76,499.5,0,0.2952,0.7058
35.29,30.86,499.5,0,0.3113,0.7058
35.29,30.96,499.5,0,0.3323,0.7058
35.29,31.06,499.5,0,0.3563,0.7058
35.29,31.16,499.5,0,0.3802,0.7058
35.29,31.26,499.5,0,0.4011,0.7058
35.29,31.36,499.5,0,0.4166,0.7058
35.29,31.46,499.5,0,0.4254,0.7058
35.29,31.56,499.5,0,0.428,0.7058
35.29,31.66,499.5,0,0.4255,0.7058
35.29,31.76,499.5,0,0.4197,0.7058
35.29,31.86,499.5,0,0.4125,0.7058
35.29,31.96,499.5,0,0.4054,0.7058
35.29,32.06,499.5,0,0.3995,0.7058
35.29,32.16,499.5,0,0.3956,0.7058
35.29,32.26,499.5,0,0.3943,0.7058
35.29,32.36,499.5,0,0.3961,0.7058
35.29,32.46,499.5,0,0.4011,0.7058
35.29,32.56,499.5,0,0.4096,0.7058
35.29,32.66,499.5,0,0.4214,0.7058
35.29,32.76,499.5,0,0.4363,0.7058
35.29,32.86,499.5,0,0.4534,0.7058
35.29,32.96,499.5,0,0.471,0.7058
35.29,33.06,499.5,0,0.4871,0.7058
35.29,33.16,499.5,0,0.4993,0.7058
35.29,33.26,499.5,0,0.5052,0.7058
35.29,33.36,499.5,0,0.5035,0.7058
35.29,33.46,499.5,0,0.4939,0.7058
35.29,33.56,499.5,0,0.4776,0.7058
35.29,33.66,499.5,0,0.456,0.7058
35.29,33.76,499.5,0,0.4311,0.7058
35.29,33.86,499.5,0,0.4042,0.7058
35.29,33.96,499.5,0,0.3764,0.7058
35.29,34.06,499.5,0,0.348,0.7058
35.29,34.16,499.5,0,0.3194,0.7058
35.29,34.26,499.5,0,0.2913,0.7058
35.29,34.36,499.5,0,0.2646,0.7058
35.29,34.46,499.5,0,0.2404,0.7058
35.29,34.56,499.5,0,0.22,0.7058
35.29,34.66,499.5,0,0.2043,0.7058
35.29,34.76,499.5,0,0.194,0.7058
35.29,34.86,499.5,0,0.1891,0.7058
35.29,34.96,499.5,0,0.189,0.7058
35.29,35.06,499.5,0,0.1928,0.7058
35.29,35.16,499.5,0,0.1993,0.7058
35.29,35.26,499.5,0,0.2071,0.7058
35.29,35.36,499.5,0,0.2152,0.7058
35.29,35.46,499.5,0,0.2228,0.7058
35.29,35.56,499.5,0,0.2295,0.7058
35.29,35.66,499.5,0,0.2351,0.7058
35.29,35.76,499.5,0,0.2397,0.7058
35.19,26.56,499.5,0,0.08257,0.7058
35.19,26.66,499.5,0,0.1019,0.7058
35.19,26.76,499.5,0,0.124,0.7058
35.19,26.86,499.5,0,0.1484,0.7058
35.19,26.96,499.5,0,0.1746,0.7058
35.19,27.06,499.5,0,0.2014,0.7058
35.19,27.16,499.5,0,0.2277,0.7058
35.19,27.26,499.5,0,0.252,0.7058
35.19,27.36,499.5,0,0.2729,0.7058
35.19,27.46,499.5,0,0.2892,0.7058
35.19,27.56,499.5,0,0.3004,0.7058
35.19,27.66,499.5,0,0.3061,0.7058
35.19,27.76,499.5,0,0.307,0.7058
35.19,27.86,499.5,0,0.3044,0.7058
35.19,27.96,499.5,0,0.3002,0.7058
35.19,28.06,499.5,0,0.2968,0.7058
35.19,28.16,499.5,0,0.2963,0.7058
35.19,28.26,499.5,0,0.3005,0.7058
35.19,28.36,499.5,0,0.3102,0.7058
35.19,28.46,499.5,0,0.3249,0.7058
35.19,28.56,499.5,0,0.3428,0.7058
35.19,28.66,499.5,0,0.3611,0.7058
35.19,28.76,499.5,0,0.3768,0.7058
35.19,28.86,499.5,0,0.3869,0.7058
35.19,28.96,499.5,0,0.3897,0.7058
35.19,29.06,499.5,0,0.3846,0.7058
35.19,29.16,499.5,0,0.3727,0.7058
35.19,29.26,499.5,0,0.3562,0.7058
35.19,29.36,499.5,0,0.3379,0.7058
35.19,29.46,499.5,0,0.3203,0.7058
35.19,29.56,499.5,0,0.3056,0.7058
35.19,29.66,499.5,0,0.2949,0.7058
35.19,29.76,499.5,0,0.2885,0.7058
35.19,29.86,499.5,0,0.2859,0.7058
35.19,29.96,499.5,0,0.2857,0.7058
35.19,30.06,499.5,0,0.2864,0.7058
35.19,30.16,499.5,0,0.2866,0.7058
35.19,30.26,499.5,0,0.285,0.7058
35.19,30.36,499.5,0,0.2812,0.7058
35.19,30.46,499.5,0,0.2758,0.7058
35.19,30.56,499.5,0,0.2702,0.7058
35.19,30.66,499.5,0,0.2666,0.7058
35.19,30.76,499.5,0,0.2672,0.7058
35.19,30.86,499.5,0,0.2732,0.7058
35.19,30.96,499.5,0,0.2847,0.7058
35.19,31.06,499.5,0,0.3002,0.7058
35.19,31.16,499.5,0,0.3171,0.7058
35.19,31.26,499.5,0,0.3327,0.7058
35.19,31.36,499.5,0,0.3445,0.7058
35.19,31.46,499.5,0,0.3512,0.7058
35.19,31.56,499.5,0,0.3527,0.7058
35.19,31.66,499.5,0,0.3499,0.7058
35.19,31.76,499.5,0,0.3443,0.7058
35.19,31.86,499.5,0,0.3375,0.7058
35.19,31.96,499.5,0,0.3309,0.7058
35.19,32.06,499.5,0,0.3257,0.7058
35.19,32.16,499.5,0,0.3226,0.7058
35.19,32.26,499.5,0,0.322,0.7058
35.19,32.36,499.5,0,0.3242,0.7058
35.19,32.46,499.5,0,0.3294,0.7058
35.19,32.56,499.5,0,0.3374,0.7058
35.19,32.66,499.5,0,0.3485,0.7058
35.19,32.76,499.5,0,0.3623,0.7058
35.19,32.86,499.5,0,0.3785,0.7058
35.19,32.96,499.5,0,0.3959,0.7058
35.19,33.06,499.5,0,0.4129,0.7058
35.19,33.16,499.5,0,0.4273,0.7058
35.19,33.26,499.5,0,0.437,0.7058
35.19,33.36,499.5,0,0.4401,0.7058
35.19,33.46,499.5,0,0.436,0.7058
35.19,33.56,499.5,0,0.4251,0.7058
35.19,33.66,499.5,0,0.4086,0.7058
35.19,33.76,499.5,0,0.3883,0.7058
35.19,33.86,499.5,0,0.3657,0.7058
35.19,33.96,499.5,0,0.3421,0.7058
35.19,34.06,499.5,0,0.3183,0.7058
35.19,34.16,499.5,0,0.295,0.7058
35.19,34.26,499.5,0,0.2726,0.7058
35.19,34.36,499.5,0,0.2518,0.7058
35.19,34.46,499.5,0,0.2333,0.7058
35.19,34.56,499.5,0,0.2177,0.7058
35.19,34.66,499.5,0,0.2054,0.7058
35.19,34.76,499.5,0,0.1968,0.7058
35.19,34.86,499.5,0,0.1917,0.7058
35.19,34.96,499.5,0,0.19,0.7058
35.19,35.06,499.5,0,0.191,0.7058
35.19,35.16,499.5,0,0.1942,0.7058
35.19,35.26,499.5,0,0.1988,0.7058
35.19,35.36,499.5,0,0.204,0.7058
35.19,35.46,499.5,0,0.2095,0.7058
35.19,35.56,499.5,0,0.2148,0.7058
35.19,35.66,499.5,0,0.2197,0.7058
35.19,35.76,499.5,0,0.2242,0.7058
35.09,26.56,499.5,0,0.09461,0.7058
35.09,26.66,499.5,0,0.1172,0.7058
35.09,26.76,499.5,0,0.1432,0.7058
35.09,26.86,499.5,0,0.1725,0.7058
35.09,26.96,499.5,0,0.2043,0.7058
35.09,27.06,499.5,0,0.2378,0.7058
35.09,27.16,499.5,0,0.2714,0.7058
35.09,27.26,499.5,0,0.3035,0.7058
35.09,27.36,499.5,0,0.3323,0.7058
35.09,27.46,499.5,0,0.356,0.7058
35.09,27.56,499.5,0,0.3733,0.7058
35.09,27.66,499.5,0,0.3837,0.7058
35.09,27.76,499.5,0,0.3875,0.7058
35.09,27.86,499.5,0,0.3863,0.7058
35.09,27.96,499.5,0,0.3824,0.7058
35.09,28.06,499.5,0,0.3787,0.7058
35.09,28.16,499.5,0,0.3783,0.7058
35.09,28.26,499.5,0,0.3834,0.7058
35.09,28.36,499.5,0,0.395,0.7058
35.09,28.46,499.5,0,0.4127,0.7058
35.09,28.56,499.5,0,0.4342,0.7058
35.09,28.66,499.5,0,0.4561,0.7058
35.09,28.76,499.5,0,0.4743,0.7058
35.09,28.86,499.5,0,0.4851,0.7058
35.09,28.96,499.5,0,0.4862,0.7058
35.09,29.06,499.5,0,0.4771,0.7058
35.09,29.16,499.5,0,0.459,0.7058
35.09,29.26,499.5,0,0.4347,0.7058
35.09,29.36,499.5,0,0.4078,0.7058
35.09,29.46,499.5,0,0.3817,0.7058
35.09,29.56,499.5,0,0.3588,0.7058
35.09,29.66,499.5,0,0.3404,0.7058
35.09,29.76,499.5,0,0.3269,0.7058
35.09,29.86,499.5,0,0.3173,0.7058
35.09,29.96,499.5,0,0.3101,0.7058
35.09,30.06,499.5,0,0.3038,0.7058
35.09,30.16,499.5,0,0.2966,0.7058
35.09,30.26,499.5,0,0.2873,0.7058
35.09,30.36,499.5,0,0.2757,0.7058
35.09,30.46,499.5,0,0.2622,0.7058
35.09,30.56,499.5,0,0.2483,0.7058
35.09,30.66,499.5,0,0.2362,0.7058
35.09,30.76,499.5,0,0.228,0.7058
35.09,30.86,499.5,0,0.2254,0.7058
35.09,30.96,499.5,0,0.2285,0.7058
35.09,31.06,499.5,0,0.2364,0.7058
35.09,31.16,499.5,0,0.247,0.7058
35.09,31.26,499.5,0,0.2577,0.7058
35.09,31.36,499.5,0,0.2662,0.7058
35.09,31.46,499.5,0,0.2711,0.7058
35.09,31.56,499.5,0,0.272,0.7058
35.09,31.66,499.5,0,0.2694,0.7058
35.09,31.76,499.5,0,0.2645,0.7058
35.09,31.86,499.5,0,0.2585,0.7058
35.09,31.96,499.5,0,0.2528,0.7058
35.09,32.06,499.5,0,0.2486,0.7058
35.09,32.16,499.5,0,0.2465,0.7058
35.09,32.26,499.5,0,0.247,0.7058
35.09,32.36,499.5,0,0.2502,0.7058
35.09,32.46,499.5,0,0.2561,0.7058
35.09,32.56,499.5,0,0.2646,0.7058
35.09,32.66,499.5,0,0.2756,0.7058
35.09,32.76,499.5,0,0.2892,0.7058
35.09,32.86,499.5,0,0.305,0.7058
35.09,32.96,499.5,0,0.3225,0.7058
35.09,33.06,499.5,0,0.3404,0.7058
35.09,33.16,499.5,0,0.357,0.7058
35.09,33.26,499.5,0,0.3701,0.7058
35.09,33.36,499.5,0,0.3782,0.7058
35.09,33.46,499.5,0,0.3799,0.7058
35.09,33.56,499.5,0,0.3752,0.7058
35.09,33.66,499.5,0,0.3649,0.7058
35.09,33.76,499.5,0,0.3504,0.7058
35.09,33.86,499.5,0,0.3333,0.7058
35.09,33.96,499.5,0,0.315,0.7058
35.09,34.06,499.5,0,0.2967,0.7058
35.09,34.16,499.5,0,0.2789,0.7058
35.09,34.26,499.5,0,0.2624,0.7058
35.09,34.36,499.5,0,0.2474,0.7058
35.09,34.46,499.5,0,0.2341,0.7058
35.09,34.56,499.5,0,0.2227,0.7058
35.09,34.66,499.5,0,0.2132,0.7058
35.09,34.76,499.5,0,0.2055,0.7058
35.09,34.86,499.5,0,0.1996,0.7058
35.09,34.96,499.5,0,0.1954,0.7058
35.09,35.06,499.5,0,0.193,0.7058
35.09,35.16,499.5,0,0.1922,0.7058
35.09,35.26,499.5,0,0.1929,0.7058
35.09,35.36,499.5,0,0.1948,0.7058
35.09,35.46,499.5,0,0.1976,0.7058
35.09,35.56,499.5,0,0.2011,0.7058
35.09,35.66,499.5,0,0.2049,0.7058
35.09,35.76,499.5,0,0.2089,0.7058
34.99,26.56,499.5,0,0.1055,0.7058
34.99,26.66,499.5,0,0.131,0.7058
34.99,26.76,499.5,0,0.1607,0.7058
34.99,26.86,499.5,0,0.1944,0.7058
34.99,26.96,499.5,0,0.2316,0.7058
34.99,27.06,499.5,0,0.2713,0.7058
34.99,27.16,499.5,0,0.312,0.7058
34.99,27.26,499.5,0,0.3518,0.7058
34.99,27.36,499.5,0,0.3886,0.7058
34.99,27.46,499.5,0,0.4201,0.7058
34.99,27.56,499.5,0,0.4446,0.7058
34.99,27.66,499.5,0,0.4608,0.7058
34.99,27.76,499.5,0,0.4689,0.7058
34.99,27.86,499.5,0,0.4704,0.7058
34.99,27.96,499.5,0,0.4677,0.7058
34.99,28.06,499.5,0,0.4643,0.7058
34.99,28.16,499.5,0,0.4639,0.7058
34.99,28.26,499.5,0,0.4692,0.7058
34.99,28.36,499.5,0,0.4818,0.7058
34.99,28.46,499.5,0,0.5011,0.7058
34.99,28.56,499.5,0,0.5247,0.7058
34.99,28.66,499.5,0,0.5484,0.7058
34.99,28.76,499.5,0,0.5676,0.7058
34.99,28.86,499.5,0,0.5777,0.7058
34.99,28.96,499.5,0,0.5759,0.7058
34.99,29.06,499.5,0,0.5615,0.7058
34.99,29.16,499.5,0,0.5362,0.7058
34.99,29.26,499.5,0,0.5035,0.7058
34.99,29.36,499.5,0,0.4675,0.7058
34.99,29.46,499.5,0,0.4323,0.7058
34.99,29.56,499.5,0,0.4006,0.7058
34.99,29.66,499.5,0,0.3741,0.7058
34.99,29.76,499.5,0,0.3528,0.7058
34.99,29.86,499.5,0,0.3356,0.7058
34.99,29.96,499.5,0,0.3209,0.7058
34.99,30.06,499.5,0,0.307,0.7058
34.99,30.16,499.5,0,0.2922,0.7058
34.99,30.26,499.5,0,0.2757,0.7058
34.99,30.36,499.5,0,0.2571,0.7058
34.99,30.46,499.5,0,0.2371,0.7058
34.99,30.56,499.5,0,0.2169,0.7058
34.99,30.66,499.5,0,0.1988,0.7058
34.99,30.76,499.5,0,0.1846,0.7058
34.99,30.86,499.5,0,0.1758,0.7058
34.99,30.96,499.5,0,0.1728,0.7058
34.99,31.06,499.5,0,0.175,0.7058
34.99,31.16,499.5,0,0.1807,0.7058
34.99,31.26,499.5,0,0.1876,0.7058
34.99,31.36,499.5,0,0.1937,0.7058
34.99,31.46,499.5,0,0.1974,0.7058
34.99,31.56,499.5,0,0.1983,0.7058
34.99,31.66,499.5,0,0.1964,0.7058
34.99,31.76,499.5,0,0.1925,0.7058
34.99,31.86,499.5,0,0.1878,0.7058
34.99,31.96,499.5,0,0.1834,0.7058
34.99,32.06,499.5,0,0.1805,0.7058
34.99,32.16,499.5,0,0.1796,0.7058
34.99,32.26,499.5,0,0.1814,0.7058
34.99,32.36,499.5,0,0.1858,0.7058
34.99,32.46,499.5,0,0.1927,0.7058
34.99,32.56,499.5,0,0.2021,0.7058
34.99,32.66,499.5,0,0.2136,0.7058
34.99,32.76,499.5,0,0.2274,0.7058
34.99,32.86,499.5,0,0.2432,0.7058
34.99,32.96,499.5,0,0.2609,0.7058
34.99,33.06,499.5,0,0.2797,0.7058
34.99,33.16,499.5,0,0.2981,0.7058
34.99,33.26,499.5,0,0.3145,0.7058
34.99,33.36,499.5,0,0.327,0.7058
34.99,33.46,499.5,0,0.3344,0.7058
34.99,33.56,499.5,0,0.3359,0.7058
34.99,33.66,499.5,0,0.332,0.7058
34.99,33.76,499.5,0,0.3236,0.7058
34.99,33.86,499.5,0,0.3124,0.7058
34.99,33.96,499.5,0,0.2997,0.7058
34.99,34.06,499.5,0,0.2868,0.7058
34.99,34.16,499.5,0,0.2747,0.7058
34.99,34.26,499.5,0,0.2637,0.7058
34.99,34.36,499.5,0,0.2541,0.7058
34.99,34.46,499.5,0,0.2457,0.7058
34.99,34.56,499.5,0,0.238,0.7058
34.99,34.66,499.5,0,0.2306,0.7058
34.99,34.76,499.5,0,0.2232,0.7058
34.99,34.86,499.5,0,0.2158,0.7058
34.99,34.96,499.5,0,0.2086,0.7058
34.99,35.06,499.5,0,0.202,0.7058
34.99,35.16,499.5,0,0.1967,0.7058
34.99,35.26,499.5,0,0.1931,0.7058
34.99,35.36,499.5,0,0.1911,0.7058
34.99,35.46,499.5,0,0.1909,0.7058
34.99,35.56,499.5,0,0.192,0.7058
34.99,35.66,499.5,0,0.1942,0.7058
34.99,35.76,499.5,0,0.1971,0.7058
34.89,26.56,499.5,0,0.1148,0.7058
34.89,26.66,499.5,0,0.1428,0.7058
34.89,26.76,499.5,0,0.1755,0.7058
34.89,26.86,499.5,0,0.2128,0.7058
34.89,26.96,499.5,0,0.2542,0.7058
34.89,27.06,499.5,0,0.2988,0.7058
34.89,27.16,499.5,0,0.3451,0.7058
34.89,27.26,499.5,0,0.3912,0.7058
34.89,27.36,499.5,0,0.4347,0.7058
34.89,27.46,499.5,0,0.4732,0.7058
34.89,27.56,499.5,0,0.5043,0.7058
34.89,27.66,499.5,0,0.5266,0.7058
34.89,27.76,499.5,0,0.5398,0.7058
34.89,27.86,499.5,0,0.5448,0.7058
34.89,27.96,499.5,0,0.5443,0.7058
34.89,28.06,499.5,0,0.5419,0.7058
34.89,28.16,499.5,0,0.5413,0.7058
34.89,28.26,499.5,0,0.5461,0.7058
34.89,28.36,499.5,0,0.5579,0.7058
34.89,28.46,499.5,0,0.5765,0.7058
34.89,28.56,499.5,0,0.5994,0.7058
34.89,28.66,499.5,0,0.6223,0.7058
34.89,28.76,499.5,0,0.6398,0.7058
34.89,28.86,499.5,0,0.6472,0.7058
34.89,28.96,499.5,0,0.6413,0.7058
34.89,29.06,499.5,0,0.6214,0.7058
34.89,29.16,499.5,0,0.5894,0.7058
34.89,29.26,499.5,0,0.5494,0.7058
34.89,29.36,499.5,0,0.5059,0.7058
34.89,29.46,499.5,0,0.4634,0.7058
34.89,29.56,499.5,0,0.425,0.7058
34.89,29.66,499.5,0,0.3919,0.7058
34.89,29.76,499.5,0,0.3642,0.7058
34.89,29.86,499.5,0,0.3405,0.7058
34.89,29.96,499.5,0,0.3191,0.7058
34.89,30.06,499.5,0,0.2985,0.7058
34.89,30.16,499.5,0,0.2772,0.7058
34.89,30.26,499.5,0,0.2545,0.7058
34.89,30.36,499.5,0,0.2306,0.7058
34.89,30.46,499.5,0,0.206,0.7058
34.89,30.56,499.5,0,0.1821,0.7058
34.89,30.66,499.5,0,0.1605,0.7058
34.89,30.76,499.5,0,0.143,0.7058
34.89,30.86,499.5,0,0.1308,0.7058
34.89,30.96,499.5,0,0.1243,0.7058
34.89,31.06,499.5,0,0.1229,0.7058
34.89,31.16,499.5,0,0.1253,0.7058
34.89,31.26,499.5,0,0.1296,0.7058
34.89,31.36,499.5,0,0.1341,0.7058
34.89,31.46,499.5,0,0.1373,0.7058
34.89,31.56,499.5,0,0.1385,0.7058
34.89,31.66,499.5,0,0.1376,0.7058
34.89,31.76,499.5,0,0.1352,0.7058
34.89,31.86,499.5,0,0.1322,0.7058
34.89,31.96,499.5,0,0.1294,0.7058
34.89,32.06,499.5,0,0.128,0.7058
34.89,32.16,499.5,0,0.1287,0.7058
34.89,32.26,499.5,0,0.1318,0.7058
34.89,32.36,499.5,0,0.1374,0.7058
34.89,32.46,499.5,0,0.1454,0.7058
34.89,32.56,499.5,0,0.1555,0.7058
34.89,32.66,499.5,0,0.1675,0.7058
34.89,32.76,499.5,0,0.1814,0.7058
34.89,32.86,499.5,0,0.1972,0.7058
34.89,32.96,499.5,0,0.2151,0.7058
34.89,33.06,499.5,0,0.2344,0.7058
34.89,33.16,499.5,0,0.2544,0.7058
34.89,33.26,499.5,0,0.2735,0.7058
34.89,33.36,499.5,0,0.29,0.7058
34.89,33.46,499.5,0,0.3023,0.7058
34.89,33.56,499.5,0,0.3095,0.7058
34.89,33.66,499.5,0,0.3115,0.7058
34.89,33.76,499.5,0,0.309,0.7058
34.89,33.86,499.5,0,0.3035,0.7058
34.89,33.96,499.5,0,0.2963,0.7058
34.89,34.06,499.5,0,0.289,0.7058
34.89,34.16,499.5,0,0.2824,0.7058
34.89,34.26,499.5,0,0.2771,0.7058
34.89,34.36,499.5,0,0.2728,0.7058
34.89,34.46,499.5,0,0.2691,0.7058
34.89,34.56,499.5,0,0.2649,0.7058
34.89,34.66,499.5,0,0.2594,0.7058
34.89,34.76,499.5,0,0.252,0.7058
34.89,34.86,499.5,0,0.2425,0.7058
34.89,34.96,499.5,0,0.2317,0.7058
34.89,35.06,499.5,0,0.2204,0.7058
34.89,35.16,499.5,0,0.21,0.7058
34.89,35.26,499.5,0,0.2014,0.7058
34.89,35.36,499.5,0,0.1951,0.7058
34.89,35.46,499.5,0,0.1913,0.7058
34.89,35.56,499.5,0,0.1896,0.7058
34.89,35.66,499.5,0,0.1897,0.7058
34.89,35.76,499.5,0,0.1911,0.7058
34.79,26.56,499.5,0,0.1221,0.7058
34.79,26.66,499.5,0,0.1519,0.7058
34.79,26.76,499.5,0,0.1866,0.7058
34.79,26.86,499.5,0,0.2262,0.7058
34.79,26.96,499.5,0,0.2702,0.7058
34.79,27.06,499.5,0,0.3177,0.7058
34.79,27.16,499.5,0,0.3672,0.7058
34.79,27.26,499.5,0,0.4168,0.7058
34.79,27.36,499.5,0,0.4644,0.7058
34.79,27.46,499.5,0,0.5073,0.7058
34.79,27.56,499.5,0,0.5434,0.7058
34.79,27.66,499.5,0,0.5708,0.7058
34.79,27.76,499.5,0,0.5888,0.7058
34.79,27.86,499.5,0,0.5979,0.7058
34.79,27.96,499.5,0,0.6003,0.7058
34.79,28.06,499.5,0,0.5993,0.7058
34.79,28.16,499.5,0,0.5986,0.7058
34.79,28.26,499.5,0,0.6017,0.7058
34.79,28.36,499.5,0,0.6108,0.7058
34.79,28.46,499.5,0,0.6259,0.7058
34.79,28.56,499.5,0,0.6448,0.7058
34.79,28.66,499.5,0,0.6633,0.7058
34.79,28.76,499.5,0,0.6763,0.7058
34.79,28.86,499.5,0,0.6789,0.7058
34.79,28.96,499.5,0,0.6681,0.7058
34.79,29.06,499.5,0,0.6434,0.7058
34.79,29.16,499.5,0,0.6068,0.7058
34.79,29.26,499.5,0,0.5626,0.7058
34.79,29.36,499.5,0,0.5155,0.7058
34.79,29.46,499.5,0,0.4698,0.7058
34.79,29.56,499.5,0,0.4285,0.7058
34.79,29.66,499.5,0,0.3926,0.7058
34.79,29.76,499.5,0,0.3616,0.7058
34.79,29.86,499.5,0,0.3342,0.7058
34.79,29.96,499.5,0,0.3084,0.7058
34.79,30.06,499.5,0,0.283,0.7058
34.79,30.16,499.5,0,0.2569,0.7058
34.79,30.26,499.5,0,0.2298,0.7058
34.79,30.36,499.5,0,0.2023,0.7058
34.79,30.46,499.5,0,0.175,0.7058
34.79,30.56,499.5,0,0.1492,0.7058
34.79,30.66,499.5,0,0.1264,0.7058
34.79,30.76,499.5,0,0.1078,0.7058
34.79,30.86,499.5,0,0.09431,0.7058
34.79,30.96,499.5,0,0.08618,0.7058
34.79,31.06,499.5,0,0.08291,0.7058
34.79,31.16,499.5,0,0.08337,0.7058
34.79,31.26,499.5,0,0.08609,0.7058
34.79,31.36,499.5,0,0.08955,0.7058
34.79,31.46,499.5,0,0.09254,0.7058
34.79,31.56,499.5,0,0.09432,0.7058
34.79,31.66,499.5,0,0.09472,0.7058
34.79,31.76,499.5,0,0.094,0.7058
34.79,31.86,499.5,0,0.09283,0.7058
34.79,31.96,499.5,0,0.09203,0.7058
34.79,32.06,499.5,0,0.09242,0.7058
34.79,32.16,499.5,0,0.09467,0.7058
34.79,32.26,499.5,0,0.09912,0.7058
34.79,32.36,499.5,0,0.1058,0.7058
34.79,32.46,499.5,0,0.1145,0.7058
34.79,32.56,499.5,0,0.1249,0.7058
34.79,32.66,499.5,0,0.1369,0.7058
34.79,32.76,499.5,0,0.1504,0.7058
34.79,32.86,499.5,0,0.1658,0.7058
34.79,32.96,499.5,0,0.1834,0.7058
34.79,33.06,499.5,0,0.2029,0.7058
34.79,33.16,499.5,0,0.2239,0.7058
34.79,33.26,499.5,0,0.245,0.7058
34.79,33.36,499.5,0,0.2646,0.7058
34.79,33.46,499.5,0,0.2811,0.7058
34.79,33.56,499.5,0,0.2931,0.7058
34.79,33.66,499.5,0,0.3005,0.7058
34.79,33.76,499.5,0,0.3035,0.7058
34.79,33.86,499.5,0,0.3034,0.7058
34.79,33.96,499.5,0,0.3019,0.7058
34.79,34.06,499.5,0,0.3003,0.7058
34.79,34.16,499.5,0,0.2997,0.7058
34.79,34.26,499.5,0,0.3006,0.7058
34.79,34.36,499.5,0,0.3024,0.7058
34.79,34.46,499.5,0,0.3039,0.7058
34.79,34.56,499.5,0,0.3037,0.7058
34.79,34.66,499.5,0,0.3002,0.7058
34.79,34.76,499.5,0,0.2926,0.7058
34.79,34.86,499.5,0,0.2807,0.7058
34.79,34.96,499.5,0,0.2655,0.7058
34.79,35.06,499.5,0,0.2488,0.7058
34.79,35.16,499.5,0,0.2325,0.7058
34.79,35.26,499.5,0,0.2181,0.7058
34.79,35.36,499.5,0,0.2067,0.7058
34.79,35.46,499.5,0,0.1987,0.7058
34.79,35.56,499.5,0,0.1937,0.7058
34.79,35.66,499.5,0,0.1914,0.7058
34.79,35.76,499.5,0,0.191,0.7058
34.69,26.56,499.5,0,0.1269,0.7058
34.69,26.66,499.5,0,0.1577,0.7058
34.69,26.76,499.5,0,0.1934,0.7058
34.69,26.86,499.5,0,0.2339,0.7058
34.69,26.96,499.5,0,0.2786,0.7058
34.69,27.06,499.5,0,0.3266,0.7058
34.69,27.16,499.5,0,0.3764,0.7058
34.69,27.26,499.5,0,0.4264,0.7058
34.69,27.36,499.5,0,0.4745,0.7058
34.69,27.46,499.5,0,0.5188,0.7058
34.69,27.56,499.5,0,0.557,0.7058
34.69,27.66,499.5,0,0.5875,0.7058
34.69,27.76,499.5,0,0.6092,0.7058
34.69,27.86,499.5,0,0.6221,0.7058
34.69,27.96,499.5,0,0.6275,0.7058
34.69,28.06,499.5,0,0.6281,0.7058
34.69,28.16,499.5,0,0.6272,0.7058
34.69,28.26,499.5,0,0.6278,0.7058
34.69,28.36,499.5,0,0.6324,0.7058
34.69,28.46,499.5,0,0.6413,0.7058
34.69,28.56,499.5,0,0.6529,0.7058
34.69,28.66,499.5,0,0.6639,0.7058
34.69,28.76,499.5,0,0.6696,0.7058
34.69,28.86,499.5,0,0.6659,0.7058
34.69,28.96,499.5,0,0.6502,0.7058
34.69,29.06,499.5,0,0.6223,0.7058
34.69,29.16,499.5,0,0.5842,0.7058
34.69,29.26,499.5,0,0.5401,0.7058
34.69,29.36,499.5,0,0.4944,0.7058
34.69,29.46,499.5,0,0.4509,0.7058
34.69,29.56,499.5,0,0.4118,0.7058
34.69,29.66,499.5,0,0.3778,0.7058
34.69,29.76,499.5,0,0.3478,0.7058
34.69,29.86,499.5,0,0.3201,0.7058
34.69,29.96,499.5,0,0.293,0.7058
34.69,30.06,499.5,0,0.2653,0.7058
34.69,30.16,499.5,0,0.2365,0.7058
34.69,30.26,499.5,0,0.2069,0.7058
34.69,30.36,499.5,0,0.1772,0.7058
34.69,30.46,499.5,0,0.1486,0.7058
34.69,30.56,499.5,0,0.1223,0.7058
34.69,30.66,499.5,0,0.09942,0.7058
34.69,30.76,499.5,0,0.08095,0.7058
34.69,30.86,499.5,0,0.06742,0.7058
34.69,30.96,499.5,0,0.05886,0.7058
34.69,31.06,499.5,0,0.05477,0.7058
34.69,31.16,499.5,0,0.05421,0.7058
34.69,31.26,499.5,0,0.05598,0.7058
34.69,31.36,499.5,0,0.05887,0.7058
34.69,31.46,499.5,0,0.06187,0.7058
34.69,31.56,499.5,0,0.06432,0.7058
34.69,31.66,499.5,0,0.06596,0.7058
34.69,31.76,499.5,0,0.06693,0.7058
34.69,31.86,499.5,0,0.06766,0.7058
34.69,31.96,499.5,0,0.06879,0.7058
34.69,32.06,499.5,0,0.07097,0.7058
34.69,32.16,499.5,0,0.07472,0.7058
34.69,32.26,499.5,0,0.0803,0.7058
