eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor9,SemiMinor9,ErrorStrik,depth,depthError,magnitude,sigmaMagni,magnitudeT
1781,EMCA,1962,3,28,13,26,23.000000000000000,,82.700000000000003,46.000000000000000,,,,25.000000000000000,,5.000000000000000,,
1789,EMCA,1962,4,13,18,36,0.000000000000000,,87.200000000000003,49.399999999999999,,,,20.000000000000000,,5.000000000000000,,
1800,EMCA,1962,4,26,3,11,35.600000000000001,,78.829999999999998,44.700000000000003,,,,5.000000000000000,,4.500000000000000,,
1802,EMCA,1962,4,28,13,26,23.000000000000000,,82.700000000000003,46.000000000000000,,,,15.000000000000000,,4.800000000000000,,
1845,EMCA,1962,8,3,11,4,5.000000000000000,,73.109999999999999,40.909999999999997,,,,20.000000000000000,,5.500000000000000,,
1852,EMCA,1962,8,19,18,26,38.000000000000000,,81.609999999999999,44.659999999999997,,,,25.000000000000000,,6.100000000000000,,
1864,EMCA,1962,9,11,23,40,41.000000000000000,,75.659999999999997,41.310000000000002,,,,30.000000000000000,,4.200000000000000,,
1873,EMCA,1962,9,24,3,26,38.000000000000000,,80.500000000000000,44.700000000000003,,,,5.000000000000000,,4.800000000000000,,
1879,EMCA,1962,10,8,15,39,37.000000000000000,,85.769999999999996,50.450000000000003,,,,15.000000000000000,,4.000000000000000,,
1880,EMCA,1962,10,8,16,55,52.000000000000000,,85.680000000000007,50.380000000000003,,,,15.000000000000000,,4.000000000000000,,
1902,EMCA,1962,11,29,4,8,36.000000000000000,,73.260000000000005,41.200000000000003,,,,15.000000000000000,,4.400000000000000,,
1939,EMCA,1963,2,24,14,33,38.000000000000000,,85.299999999999997,48.600000000000001,,,,15.000000000000000,,4.000000000000000,,
1943,EMCA,1963,3,1,11,55,20.199999999999999,,81.299999999999997,41.899999999999999,,,,5.000000000000000,,4.300000000000000,,
1947,EMCA,1963,3,10,21,48,16.000000000000000,,70.099999999999994,42.750000000000000,,,,15.000000000000000,,4.000000000000000,,
1963,EMCA,1963,4,8,6,43,17.000000000000000,,72.680000000000007,41.680000000000000,,,,12.000000000000000,,4.200000000000000,,
1999,EMCA,1963,6,21,19,23,12.000000000000000,,81.500000000000000,44.899999999999999,,,,33.000000000000000,,4.200000000000000,,
2006,EMCA,1963,7,14,5,18,41.000000000000000,,78.299999999999997,43.149999999999999,,,,33.000000000000000,,4.000000000000000,,
2025,EMCA,1963,8,30,4,46,22.000000000000000,,79.909999999999997,44.880000000000003,,,,20.000000000000000,,5.100000000000000,,
2059,EMCA,1963,10,19,6,46,4.000000000000000,,71.629999999999995,41.170000000000002,,,,8.000000000000000,,4.700000000000000,,
2071,EMCA,1963,11,27,7,55,13.699999999999999,,76.200000000000003,42.100000000000001,,,,5.000000000000000,,4.300000000000000,,
2092,EMCA,1964,1,6,15,7,15.000000000000000,,81.299999999999997,44.500000000000000,,,,33.000000000000000,,4.400000000000000,,
2109,EMCA,1964,2,10,19,46,39.000000000000000,,73.209999999999994,40.659999999999997,,,,15.000000000000000,,4.400000000000000,,
2119,EMCA,1964,2,27,9,2,22.000000000000000,,78.819999999999993,44.270000000000003,,,,12.000000000000000,,4.600000000000000,,
2126,EMCA,1964,3,14,23,21,40.000000000000000,,73.129999999999995,41.549999999999997,,,,1.000000000000000,,4.000000000000000,,
2129,EMCA,1964,3,22,23,56,28.000000000000000,,69.099999999999994,40.159999999999997,,,,15.000000000000000,,4.000000000000000,,
2135,EMCA,1964,3,31,13,21,37.899999999999999,,72.200000000000003,41.909999999999997,,,,15.000000000000000,,4.200000000000000,,
2164,EMCA,1964,5,16,20,31,56.500000000000000,,71.459999999999994,41.560000000000002,,,,15.000000000000000,,4.000000000000000,,
2177,EMCA,1964,6,2,5,51,54.000000000000000,,78.599999999999994,43.700000000000003,,,,33.000000000000000,,4.000000000000000,,
2204,EMCA,1964,8,18,16,24,30.399999999999999,,71.659999999999997,41.700000000000003,,,,1.000000000000000,,4.000000000000000,,
2215,EMCA,1964,9,19,5,1,0.000000000000000,,84.900000000000006,48.500000000000000,,,,15.000000000000000,,4.000000000000000,,
2218,EMCA,1964,9,27,4,10,7.000000000000000,,70.200000000000003,39.729999999999997,,,,33.000000000000000,,4.000000000000000,,
2266,EMCA,1964,12,2,13,39,47.000000000000000,,72.730000000000004,41.700000000000003,,,,25.000000000000000,,4.000000000000000,,
2273,EMCA,1964,12,14,3,35,23.000000000000000,,80.400000000000006,44.299999999999997,,,,33.000000000000000,,4.500000000000000,,
2274,EMCA,1964,12,14,11,4,11.000000000000000,,77.230000000000004,41.630000000000003,,,,33.000000000000000,,4.000000000000000,,
2309,EMCA,1965,3,10,5,7,42.000000000000000,,80.900000000000006,46.700000000000003,,,,15.000000000000000,,4.000000000000000,,
2315,EMCA,1965,3,17,13,14,15.600000000000000,,69.359999999999999,40.850000000000001,,,,12.000000000000000,,5.500000000000000,,
2322,EMCA,1965,4,4,12,2,24.800000000000001,,71.209999999999994,41.109999999999999,,,,25.000000000000000,,4.300000000000000,,
2344,EMCA,1965,5,4,8,34,43.000000000000000,,79.379999999999995,41.759999999999998,,,,23.000000000000000,,5.800000000000000,,
2347,EMCA,1965,5,7,14,32,37.200000000000003,,72.549999999999997,41.630000000000003,,,,2.000000000000000,,4.000000000000000,,
2350,EMCA,1965,5,11,6,39,39.000000000000000,,80.099999999999994,46.899999999999999,,,,15.000000000000000,,4.500000000000000,,
2356,EMCA,1965,5,18,14,51,50.000000000000000,,81.409999999999997,41.799999999999997,,,,33.000000000000000,,4.300000000000000,,
2357,EMCA,1965,5,20,11,36,49.000000000000000,,80.200000000000003,46.299999999999997,,,,15.000000000000000,,4.000000000000000,,
2365,EMCA,1965,6,2,21,28,1.000000000000000,,69.959999999999994,41.960000000000001,,,,25.000000000000000,,4.200000000000000,,
2371,EMCA,1965,6,13,8,19,26.000000000000000,,71.000000000000000,41.000000000000000,,,,25.000000000000000,,4.500000000000000,,
2388,EMCA,1965,7,26,0,38,35.600000000000001,,69.900000000000006,41.810000000000002,,,,20.000000000000000,,4.500000000000000,,
2389,EMCA,1965,7,27,17,31,22.199999999999999,,70.049999999999997,42.560000000000002,,,,1.000000000000000,,4.000000000000000,,
2393,EMCA,1965,8,8,15,28,21.000000000000000,,82.129999999999995,47.450000000000003,,,,15.000000000000000,,4.000000000000000,,
2399,EMCA,1965,8,21,23,30,46.799999999999997,,87.900000000000006,49.049999999999997,,,,15.000000000000000,,4.000000000000000,,
2403,EMCA,1965,9,1,7,1,34.000000000000000,,70.450000000000003,42.259999999999998,,,,2.000000000000000,,4.000000000000000,,
2410,EMCA,1965,9,19,18,39,57.000000000000000,,72.180000000000007,41.859999999999999,,,,15.000000000000000,,4.200000000000000,,
2412,EMCA,1965,9,25,15,47,56.000000000000000,,74.989999999999995,41.539999999999999,,,,10.000000000000000,,5.100000000000000,,
2421,EMCA,1965,10,18,10,21,44.600000000000001,,77.549999999999997,41.960000000000001,,,,15.000000000000000,,5.000000000000000,,
2434,EMCA,1965,11,11,2,1,11.000000000000000,,69.700000000000003,39.460000000000001,,,,1.000000000000000,,4.100000000000000,,
2439,EMCA,1965,11,17,0,17,44.000000000000000,,81.700000000000003,45.500000000000000,,,,15.000000000000000,,4.000000000000000,,
2465,EMCA,1966,1,13,19,48,41.600000000000001,,68.530000000000001,39.259999999999998,,,,20.000000000000000,,4.000000000000000,,
2473,EMCA,1966,1,30,6,48,6.800000000000000,,69.959999999999994,39.380000000000003,,,,5.000000000000000,,4.000000000000000,,
2475,EMCA,1966,2,1,5,58,14.900000000000000,,65.900000000000006,42.299999999999997,,,,5.000000000000000,,4.400000000000000,,
2505,EMCA,1966,4,25,23,22,50.000000000000000,,69.260000000000005,41.350000000000001,,,,8.000000000000000,,5.200000000000000,,
2506,EMCA,1966,4,28,22,41,23.000000000000000,,84.700000000000003,49.100000000000001,,,,15.000000000000000,,4.000000000000000,,
2508,EMCA,1966,4,30,13,41,10.000000000000000,,71.969999999999999,41.149999999999999,,,,18.000000000000000,,5.000000000000000,,
2519,EMCA,1966,5,20,20,9,2.600000000000000,,73.230000000000004,40.659999999999997,,,,15.000000000000000,,4.500000000000000,,
2529,EMCA,1966,6,6,4,37,46.000000000000000,,81.829999999999998,41.710000000000001,,,,33.000000000000000,,4.000000000000000,,
2530,EMCA,1966,6,6,4,37,59.000000000000000,,79.000000000000000,42.299999999999997,,,,33.000000000000000,,4.300000000000000,,
2533,EMCA,1966,6,6,13,59,14.000000000000000,,83.500000000000000,44.000000000000000,,,,20.000000000000000,,5.000000000000000,,
2552,EMCA,1966,7,6,13,59,14.000000000000000,,83.500000000000000,44.000000000000000,,,,20.000000000000000,,5.000000000000000,,
2558,EMCA,1966,7,16,19,43,23.000000000000000,,74.000000000000000,40.950000000000003,,,,15.000000000000000,,5.000000000000000,,
2578,EMCA,1966,8,16,1,34,48.000000000000000,,71.780000000000001,41.229999999999997,,,,1.000000000000000,,4.100000000000000,,
2590,EMCA,1966,9,14,18,39,49.200000000000003,,77.129999999999995,42.079999999999998,,,,14.000000000000000,,4.000000000000000,,
2596,EMCA,1966,9,26,11,50,17.000000000000000,,71.799999999999997,41.170000000000002,,,,9.000000000000000,,4.200000000000000,,
2621,EMCA,1966,11,19,18,39,27.600000000000001,,71.200000000000003,42.200000000000003,,,,24.000000000000000,,4.500000000000000,,
2625,EMCA,1966,11,25,20,31,33.799999999999997,,72.599999999999994,41.710000000000001,,,,1.000000000000000,,4.000000000000000,,
2647,EMCA,1967,1,7,18,11,39.000000000000000,,83.000000000000000,46.000000000000000,,,,15.000000000000000,,4.000000000000000,,
2651,EMCA,1967,1,14,15,29,11.000000000000000,,81.459999999999994,44.700000000000003,,,,33.000000000000000,,4.600000000000000,,
2666,EMCA,1967,2,10,2,41,17.000000000000000,,76.500000000000000,42.149999999999999,,,,5.000000000000000,,4.500000000000000,,
2677,EMCA,1967,3,2,9,51,43.000000000000000,,71.430000000000007,41.609999999999999,,,,15.000000000000000,,4.800000000000000,,
2682,EMCA,1967,3,13,22,38,36.000000000000000,,66.459999999999994,42.409999999999997,,,,25.000000000000000,,5.100000000000000,,
2715,EMCA,1967,5,14,5,4,5.000000000000000,,82.299999999999997,46.299999999999997,,,,15.000000000000000,,4.000000000000000,,
2722,EMCA,1967,5,18,11,31,22.000000000000000,,70.750000000000000,40.630000000000003,,,,6.000000000000000,,4.600000000000000,,
2731,EMCA,1967,5,29,20,47,27.600000000000001,,85.569999999999993,49.450000000000003,,,,15.000000000000000,,4.000000000000000,,
2766,EMCA,1967,8,20,2,2,6.000000000000000,,80.400000000000006,45.500000000000000,,,,15.000000000000000,,5.500000000000000,,
2771,EMCA,1967,8,29,21,46,39.000000000000000,,78.299999999999997,41.299999999999997,,,,5.000000000000000,,4.300000000000000,,
2785,EMCA,1967,9,28,2,53,46.000000000000000,,79.659999999999997,42.109999999999999,,,,18.000000000000000,,5.100000000000000,,
2808,EMCA,1967,11,21,6,18,30.000000000000000,,81.280000000000001,41.880000000000003,,,,5.000000000000000,,4.300000000000000,,
2811,EMCA,1967,11,30,11,44,40.000000000000000,,77.500000000000000,43.000000000000000,,,,14.000000000000000,,4.500000000000000,,
2812,EMCA,1967,12,2,5,40,50.500000000000000,,66.510000000000005,40.399999999999999,,,,15.000000000000000,,4.100000000000000,,
2816,EMCA,1967,12,10,15,34,50.000000000000000,,83.099999999999994,46.100000000000001,,,,15.000000000000000,,4.500000000000000,,
2840,EMCA,1968,2,3,6,5,46.399999999999999,,84.819999999999993,50.369999999999997,,,,15.000000000000000,,4.000000000000000,,
2853,EMCA,1968,3,13,22,38,36.500000000000000,,66.459999999999994,42.430000000000000,,,,20.000000000000000,,5.100000000000000,,
2856,EMCA,1968,3,20,7,54,35.000000000000000,,75.060000000000002,41.149999999999999,,,,17.000000000000000,,4.900000000000000,,
2865,EMCA,1968,3,31,1,20,45.000000000000000,,83.400000000000006,46.799999999999997,,,,15.000000000000000,,4.500000000000000,,
2871,EMCA,1968,4,16,10,1,59.000000000000000,,82.299999999999997,51.399999999999999,,,,15.000000000000000,,4.000000000000000,,
2901,EMCA,1968,6,20,13,39,9.500000000000000,,81.000000000000000,46.329999999999998,,,,15.000000000000000,,4.000000000000000,,
2905,EMCA,1968,7,1,19,14,55.000000000000000,,78.159999999999997,44.500000000000000,,,,33.000000000000000,,4.700000000000000,,
2935,EMCA,1968,9,5,8,57,40.000000000000000,,82.049999999999997,46.630000000000003,,,,15.000000000000000,,4.500000000000000,,
2973,EMCA,1968,12,8,15,51,57.000000000000000,,74.959999999999994,41.630000000000003,,,,10.000000000000000,,4.500000000000000,,
2983,EMCA,1968,12,26,7,37,50.000000000000000,,80.799999999999997,44.299999999999997,,,,33.000000000000000,,4.100000000000000,,
2989,EMCA,1969,1,7,19,31,39.500000000000000,,72.560000000000002,41.700000000000003,,,,15.000000000000000,,4.000000000000000,,
3002,EMCA,1969,2,11,22,8,51.799999999999997,,79.310000000000002,41.460000000000001,,,,25.000000000000000,,6.600000000000000,,
3003,EMCA,1969,2,11,22,43,57.000000000000000,,79.010000000000005,41.399999999999999,,,,5.000000000000000,,4.400000000000000,,
3046,EMCA,1969,4,3,2,52,49.299999999999997,,79.000000000000000,41.430000000000000,,,,5.000000000000000,,4.400000000000000,,
3062,EMCA,1969,5,1,4,0,7.400000000000000,,77.930000000000007,43.979999999999997,,,,33.000000000000000,,4.400000000000000,,
3087,EMCA,1969,6,25,4,42,37.000000000000000,,79.400000000000006,41.509999999999998,,,,33.000000000000000,,4.300000000000000,,
3088,EMCA,1969,6,29,3,40,10.500000000000000,,75.760000000000005,41.329999999999998,,,,5.000000000000000,,4.500000000000000,,
3102,EMCA,1969,8,16,23,9,8.600000000000000,,72.250000000000000,41.859999999999999,,,,15.000000000000000,,4.200000000000000,,
3160,EMCA,1969,12,9,13,41,7.000000000000000,,70.349999999999994,40.020000000000003,,,,15.000000000000000,,4.700000000000000,,
3175,EMCA,1970,1,9,21,0,11.000000000000000,,80.000000000000000,42.899999999999999,,,,34.000000000000000,,4.100000000000000,,
3177,EMCA,1970,1,19,0,31,49.799999999999997,,69.209999999999994,41.049999999999997,,,,25.000000000000000,,4.400000000000000,,
3200,EMCA,1970,3,12,14,36,52.500000000000000,,72.430000000000007,42.310000000000002,,,,10.000000000000000,,4.400000000000000,,
3208,EMCA,1970,3,29,19,6,18.000000000000000,,81.900000000000006,45.100000000000001,,,,15.000000000000000,,4.000000000000000,,
3227,EMCA,1970,5,1,3,47,24.300000000000001,,82.909999999999997,47.930000000000000,,,,15.000000000000000,,4.400000000000000,,
3237,EMCA,1970,6,5,4,42,1.700000000000000,,78.730000000000004,42.509999999999998,,,,33.000000000000000,,4.100000000000000,,
3238,EMCA,1970,6,5,4,53,5.000000000000000,,78.890000000000001,42.479999999999997,,,,12.000000000000000,,6.800000000000000,,
3262,EMCA,1970,6,21,16,13,5.000000000000000,,72.980000000000004,40.680000000000000,,,,35.000000000000000,,4.300000000000000,,
3264,EMCA,1970,6,27,5,16,42.000000000000000,,49.299999999999997,42.899999999999999,,,,20.000000000000000,,4.000000000000000,,
3266,EMCA,1970,6,30,22,58,31.000000000000000,,79.500000000000000,41.500000000000000,,,,33.000000000000000,,4.000000000000000,,
3296,EMCA,1970,8,6,20,28,46.000000000000000,,73.109999999999999,40.859999999999999,,,,15.000000000000000,,4.200000000000000,,
3299,EMCA,1970,8,8,11,46,31.000000000000000,,81.200000000000003,44.500000000000000,,,,20.000000000000000,,4.500000000000000,,
3305,EMCA,1970,8,15,9,41,38.000000000000000,,82.099999999999994,47.600000000000001,,,,15.000000000000000,,4.000000000000000,,
3349,EMCA,1970,10,17,5,33,13.900000000000000,,79.299999999999997,41.500000000000000,,,,47.000000000000000,,4.700000000000000,,
3365,EMCA,1970,11,7,18,20,32.000000000000000,,73.000000000000000,40.700000000000003,,,,15.000000000000000,,4.200000000000000,,
3371,EMCA,1970,11,16,4,57,34.000000000000000,,81.299999999999997,43.399999999999999,,,,15.000000000000000,,5.400000000000000,,
3377,EMCA,1970,11,24,11,46,12.000000000000000,,84.200000000000003,47.799999999999997,,,,15.000000000000000,,4.900000000000000,,
3378,EMCA,1970,11,29,2,3,33.799999999999997,,81.799999999999997,41.600000000000001,,,,33.000000000000000,,5.000000000000000,,
3382,EMCA,1970,11,29,15,31,25.000000000000000,,81.799999999999997,41.630000000000003,,,,33.000000000000000,,4.400000000000000,,
3383,EMCA,1970,11,29,17,37,44.000000000000000,,54.799999999999997,39.799999999999997,,,,11.000000000000000,,4.400000000000000,,
3387,EMCA,1970,12,5,2,12,42.000000000000000,,81.400000000000006,42.000000000000000,,,,33.000000000000000,,4.200000000000000,,
3399,EMCA,1970,12,23,7,1,44.000000000000000,,50.700000000000003,41.899999999999999,,,,20.000000000000000,,4.500000000000000,,
3404,EMCA,1971,1,1,5,48,22.000000000000000,,86.400000000000006,47.799999999999997,,,,15.000000000000000,,4.000000000000000,,
3420,EMCA,1971,2,9,9,13,39.299999999999997,,69.109999999999999,41.210000000000001,,,,20.000000000000000,,4.200000000000000,,
3429,EMCA,1971,2,17,10,27,27.500000000000000,,72.200000000000003,41.680000000000000,,,,5.000000000000000,,4.200000000000000,,
3435,EMCA,1971,3,6,23,1,52.000000000000000,,72.109999999999999,43.560000000000002,,,,33.000000000000000,,4.400000000000000,,
3441,EMCA,1971,3,23,9,52,9.199999999999999,,79.280000000000001,41.420000000000002,,,,15.000000000000000,,6.000000000000000,,
3443,EMCA,1971,3,23,20,47,14.000000000000000,,79.359999999999999,41.430000000000000,,,,10.000000000000000,,6.100000000000000,,
3484,EMCA,1971,5,1,16,36,34.000000000000000,,80.650000000000006,41.909999999999997,,,,33.000000000000000,,4.000000000000000,,
3495,EMCA,1971,5,10,14,51,45.000000000000000,,71.299999999999997,43.000000000000000,,,,20.000000000000000,,5.700000000000000,,
3503,EMCA,1971,5,25,6,35,12.000000000000000,,79.909999999999997,43.299999999999997,,,,33.000000000000000,,4.500000000000000,,
3516,EMCA,1971,6,15,7,39,38.299999999999997,,79.329999999999998,41.430000000000000,,,,42.000000000000000,,5.200000000000000,,
3519,EMCA,1971,6,15,15,12,37.200000000000003,,79.299999999999997,41.600000000000001,,,,33.000000000000000,,4.000000000000000,,
3520,EMCA,1971,6,15,22,4,9.500000000000000,,79.280000000000001,41.509999999999998,,,,12.000000000000000,,5.800000000000000,,
3521,EMCA,1971,6,15,22,15,46.200000000000003,,79.299999999999997,41.399999999999999,,,,33.000000000000000,,5.000000000000000,,
3522,EMCA,1971,6,15,22,20,4.300000000000000,,79.500000000000000,41.600000000000001,,,,33.000000000000000,,4.100000000000000,,
3524,EMCA,1971,6,15,23,7,2.900000000000000,,79.099999999999994,41.600000000000001,,,,33.000000000000000,,4.500000000000000,,
3525,EMCA,1971,6,15,23,17,29.600000000000001,,79.129999999999995,41.500000000000000,,,,33.000000000000000,,4.800000000000000,,
3578,EMCA,1971,7,5,1,9,57.000000000000000,,80.500000000000000,45.000000000000000,,,,15.000000000000000,,5.000000000000000,,
3585,EMCA,1971,7,14,6,22,10.000000000000000,,83.280000000000001,46.450000000000003,,,,15.000000000000000,,4.700000000000000,,
3604,EMCA,1971,7,30,20,13,10.000000000000000,,79.250000000000000,41.359999999999999,,,,33.000000000000000,,4.400000000000000,,
3622,EMCA,1971,8,13,10,32,43.299999999999997,,78.299999999999997,43.299999999999997,,,,33.000000000000000,,4.200000000000000,,
3650,EMCA,1971,9,10,17,15,51.000000000000000,,79.010000000000005,42.159999999999997,,,,33.000000000000000,,4.500000000000000,,
3655,EMCA,1971,9,17,22,31,15.000000000000000,,79.379999999999995,41.630000000000003,,,,33.000000000000000,,4.200000000000000,,
3656,EMCA,1971,9,19,6,48,27.399999999999999,,80.310000000000002,42.530000000000001,,,,33.000000000000000,,4.200000000000000,,
3665,EMCA,1971,9,28,13,8,6.600000000000000,,80.959999999999994,44.960000000000001,,,,33.000000000000000,,4.100000000000000,,
3673,EMCA,1971,10,9,4,20,20.300000000000001,,80.799999999999997,44.399999999999999,,,,33.000000000000000,,4.400000000000000,,
3693,EMCA,1971,10,28,13,30,55.000000000000000,,72.250000000000000,41.960000000000001,,,,17.000000000000000,,5.600000000000000,,
3694,EMCA,1971,10,28,13,44,16.899999999999999,,72.200000000000003,41.899999999999999,,,,15.000000000000000,,4.200000000000000,,
3707,EMCA,1971,11,16,4,57,33.000000000000000,,81.299999999999997,43.399999999999999,,,,20.000000000000000,,5.000000000000000,,
3711,EMCA,1971,11,19,0,59,57.899999999999999,,72.400000000000006,41.899999999999999,,,,15.000000000000000,,4.900000000000000,,
3722,EMCA,1971,12,12,13,41,35.799999999999997,,79.299999999999997,41.210000000000001,,,,33.000000000000000,,4.500000000000000,,
3724,EMCA,1971,12,13,0,26,52.500000000000000,,81.099999999999994,44.210000000000001,,,,33.000000000000000,,4.400000000000000,,
3734,EMCA,1971,12,21,8,55,29.399999999999999,,74.859999999999999,42.609999999999999,,,,1.000000000000000,,4.100000000000000,,
3753,EMCA,1972,1,15,16,45,44.000000000000000,,80.700000000000003,42.310000000000002,,,,33.000000000000000,,4.100000000000000,,
3776,EMCA,1972,1,28,20,29,7.000000000000000,,79.180000000000007,41.310000000000002,,,,33.000000000000000,,4.800000000000000,,
3783,EMCA,1972,2,3,11,11,22.000000000000000,,81.280000000000001,44.509999999999998,,,,33.000000000000000,,4.000000000000000,,
3794,EMCA,1972,2,16,23,19,22.600000000000001,,80.599999999999994,41.729999999999997,,,,33.000000000000000,,5.200000000000000,,
3802,EMCA,1972,3,2,19,57,22.199999999999999,,79.209999999999994,41.750000000000000,,,,33.000000000000000,,4.000000000000000,,
3813,EMCA,1972,3,17,9,17,10.000000000000000,,69.650000000000006,40.280000000000001,,,,20.000000000000000,,5.000000000000000,,
3822,EMCA,1972,4,3,1,29,24.600000000000001,,79.299999999999997,41.500000000000000,,,,33.000000000000000,,4.600000000000000,,
3848,EMCA,1972,5,2,8,6,13.000000000000000,,79.280000000000001,41.399999999999999,,,,33.000000000000000,,4.200000000000000,,
3852,EMCA,1972,5,12,13,58,5.000000000000000,,81.099999999999994,42.100000000000001,,,,33.000000000000000,,4.100000000000000,,
3873,EMCA,1972,5,31,10,3,0.000000000000000,,76.799999999999997,42.200000000000003,,,,15.000000000000000,,4.200000000000000,,
3877,EMCA,1972,6,2,4,21,44.000000000000000,,81.500000000000000,41.960000000000001,,,,33.000000000000000,,4.700000000000000,,
3879,EMCA,1972,6,2,6,30,44.700000000000003,,81.579999999999998,41.829999999999998,,,,33.000000000000000,,4.200000000000000,,
